ID,Z_HAI,Z_DR,Z_LI,Z_GT,Z_DAV,Z_LP,Z_NL,Z_LA,Z_DMR,Z_DM,Z_1960C,FAC_1,FAC_2,FAC_3
59150981,-1.483498,0,-0.621517,-1.216873,-0.025325,-0.791654,0.209975,-0.342052,0,0,1.367343,,,
59150982,-1.483512,-0.911533,-0.65628,-0.569622,-0.025823,-0.060007,-0.235658,-0.61458,0.978723,0,1.452002,-0.25883,-1.30278,1.4835
59150983,-1.483489,0,-1.029978,-1.139819,-0.025773,-0.591715,-0.129269,-0.597547,0,0,1.6664,,,
59150984,-1.483489,0,-0.995215,-0.985712,-0.025624,-0.245021,-0.087859,-0.702751,0,0,1.452002,,,
59150985,-1.483444,-0.953916,-0.421632,-1.232283,-0.025674,-0.277524,0.057976,-0.520898,0,0,0.673548,,,
59150986,1.263564,0,1.777104,-0.585033,-0.025624,-0.685972,0.696552,-0.427217,0,0,-0.417226,,,
59150987,-1.483515,0.849309,-0.369488,-0.554211,-0.025773,-0.044589,-0.368167,0.634505,-0.150972,0,-0.914134,-0.63424,0.40663,-0.00685
59150992,0.295346,-1.202466,0.386599,0.617004,-0.023335,0.203004,1.000714,-0.962539,1.458669,0,0,,,
59150993,1.141582,-0.866975,-0.508539,0.462897,-0.023236,-0.220969,0.970795,-0.91436,-0.122243,0,0,,,
59150994,-1.483521,0,1.073161,-0.138122,-0.022539,-0.395345,0.876002,-0.895624,0,0,0,,,
59150995,-1.483521,0,-0.25651,-0.585033,-0.02224,0.387111,0.277115,-0.931655,0,0,0,,,
59150996,0.714774,-0.812135,0.499577,0.000575,-0.023335,0.252437,0.719506,0,0,0,0,,,
59150997,1.147281,-0.724392,-0.473776,0.370432,-0.022539,-0.837603,1.469803,-0.895624,1.752319,0,0,,,
59150998,1.138619,0,-0.491157,0.000575,-0.022887,-0.341526,1.283861,0,0,0,0,,,
59151002,-0.469513,1.499912,3.306659,0.493718,-0.024828,0.80868,0.580634,-0.342052,-1.125457,0,0,,,
59151008,0.153048,0.746471,0.821132,-0.014836,-0.023285,0.036667,0.95252,-0.239854,0,0,0.230062,,,
59151013,0.078394,1.467831,1.290427,0.647825,-0.022191,0.715874,0.788467,-0.715467,-1.159717,0,-1.283709,0.86422,0.12101,-1.15175
59151014,0.47574,-0.757296,0.986254,1.218022,-0.02229,0.387111,0.940702,-0.853042,0,0,-0.761239,,,
59151015,1.164805,-0.751988,0.221476,0.617004,-0.022639,-0.556805,0.976647,-1.033391,0.094614,0,0,,,
59151016,0.66454,-0.968821,0.482196,-0.061068,-0.022091,-0.153156,1.315773,-1.033391,0,0,-1.329914,,,
59151017,0.243088,-0.946188,1.751032,0.801933,-0.025972,-0.34847,1.899218,-0.49928,0,0,0,,,
59151018,-1.483518,-0.921815,1.777104,-0.507979,-0.026072,0.304312,0.976647,-0.853042,0,0,0,,,
59151019,0.583617,0,2.38545,0.216325,-0.025873,-0.645886,1.271084,-0.49928,0,0,0,,,
59151020,0.980593,0,0.821132,-0.32305,-0.022091,-0.13891,0.423104,-0.61458,-0.303235,0,0,,,
59151022,1.329442,-1.141174,-0.499848,-0.461747,-0.021793,-0.318865,0.269741,-0.61458,-0.303235,0,0,,,
59151023,0.960106,-0.968821,1.021017,-0.230586,-0.026022,0.14439,0.871133,-0.931655,0,0,0,,,
59151024,0.789029,0,1.976989,-0.014836,-0.026121,-0.591715,0.534743,-1.033391,0,0,0,,,
59151025,-1.483521,0,-1.064741,-0.538801,-0.022439,-0.791654,0.636233,-0.46469,-0.591734,0,0,,,
59151026,0.883742,-1.146728,0.447433,0.123861,-0.022887,-0.374879,0.152406,-0.604452,-0.112424,0,-1.283709,0.1684,-1.03438,-1.09229
59151027,0.942781,0,-0.013171,-0.045657,-0.021992,-0.43938,0.617203,0,0,0,0,,,
59151028,1.125483,0,0.430052,-0.153532,-0.02224,-0.087105,0.231222,-0.931655,0.094614,0,0,,,
59151029,-1.483521,-0.989892,-1.308079,-0.276818,-0.022887,-0.602936,0.450552,-0.895624,0,0,0,,,
59151030,1.128988,-0.651755,0.125879,-0.030247,-0.022639,0.168115,0.370918,-0.725294,0.265597,0,0,,,
59151031,0.056967,0,2.246399,1.510826,-0.023236,0.598904,0.103411,-0.801943,0,0,0,,,
59151032,1.03285,0,0.890657,-0.492568,-0.022639,-0.556805,0.436674,-0.853042,0,0,0,,,
59151033,-1.483518,0,0.482196,-1.047355,-0.021842,-1.018117,0.300974,-0.801943,0,0,0,,,
59151034,1.197145,0,0.204095,-0.492568,-0.022091,-0.758629,0.354742,-0.853042,0,0,0,,,
59151035,0,0,0,0,-0.022987,0,-0.281405,0,0,0,0,,,
59151036,-1.483509,0,0,-0.600444,-0.022688,-0.741329,0.031408,-0.661421,0,0,0,,,
59151037,-1.483521,0,-0.638899,-0.816194,-0.022539,-1.164651,0.078038,-0.853042,0,0,0,,,
59151038,1.130869,0,-0.12615,-0.477158,-0.026121,-0.245021,0.873042,-0.962539,0.21656,0,0,,,
59151039,-1.483518,0,-0.621517,-0.723729,-0.026121,-0.514455,0.498952,-1.129827,0,0,0,,,
59151040,0.774668,-1.141174,-0.352107,0.262557,-0.022589,-0.556805,0.213498,-0.37211,0.039357,0,-1.019249,0.00815,-1.15452,-0.85151
59151041,0.479045,-0.577352,-0.630208,-0.045657,-0.024679,0.993205,-0.301534,0.591059,-1.031244,0,0,,,
59151042,0.67001,-0.138559,0.682081,-0.1073,-0.023435,-0.233886,-0.029795,-0.761793,0.113834,0,0,,,
59151043,0.669982,0.07278,0.708153,0.077628,-0.021743,-0.087105,0.365593,1.324217,0,0,0.477209,,,
59151044,0.619292,0,1.890082,0.709468,-0.026072,-0.395345,1.601013,-0.853042,-0.619475,0,0,,,
59151045,1.269263,-0.688746,0.351836,0.015986,-0.022191,0.000964,1.150838,-1.033391,0,0,-1.220819,,,
59151046,1.031084,0,1.107923,0.277968,-0.026072,-0.556805,-0.041407,-0.342052,0,0,-0.193617,,,
59151048,0.849037,-1.152142,0.195404,-0.230586,-0.026171,-0.012942,1.303929,-1.012726,0,0,-1.032149,,,
59151049,1.184038,0.053337,-0.578064,0.154682,-0.022489,-0.656164,0.065888,0.7438,0,0,-1.255758,,,
59151050,0.290502,-0.154057,1.116614,0.10845,-0.023435,0.089033,0.67605,-0.638756,0.838739,0,-1.409489,0.72734,-0.56027,-0.18929
59151051,0.235566,-0.263737,0.047663,0.200914,-0.023584,0.536151,0.288912,0.777258,0,0,0,,,
59151053,-1.483515,0,0.456124,-0.538801,-0.026121,0.043974,1.374891,-1.033391,0.284066,0,0,,,
59151057,0.2389,-0.748156,0.603865,-0.538801,-0.024679,0.505965,0.068893,0.509597,0.78361,0,0,,,
59151058,0.227531,0.558861,1.99437,0.986861,-0.022191,-0.453471,0.514008,-0.342052,0,0,-0.841311,,,
59151059,0.827524,0,1.290427,-0.615854,-0.026171,-0.187755,0.454071,-0.801943,0,0,0,,,
59151061,1.15808,-0.985795,2.533191,-0.1073,-0.026072,0.331221,0.475614,-0.427217,0,0,-0.417226,,,
59151062,0.964779,-0.968821,0.14326,-0.785372,-0.026171,0.089033,0.335948,-0.962539,0,0,0,,,
59151063,1.071858,-0.931786,0.308383,-0.076479,-0.022141,-0.29847,0.231222,-0.61458,0,0,0,,,
59151064,0.99937,-0.655027,0.430052,0.986861,-0.026121,-0.012942,0.181558,-0.520898,0,0,0,,,
59151065,-1.483512,-1.185912,-0.586755,-0.816194,-0.02229,-0.096756,0.344552,-1.012726,0,0,0,,,
59151066,1.023362,-0.787762,0.93411,0.231736,-0.022141,-0.507125,0.514008,-0.931655,0,0,0,,,
59151067,0.987118,0,0.299692,-0.199765,-0.021842,-0.507125,0.760145,0,0,0,0,,,
59151068,1.317332,0,-0.534611,-0.230586,-0.021793,-0.556805,0.862278,-0.895624,0,0,0,,,
59151072,-1.483518,0,0.238858,-0.122711,-0.02229,-0.879723,0.31331,-0.661421,0,0,0,,,
59151073,-1.483512,0,-1.125575,-0.877837,-0.025873,-1.121912,0.862278,-0.962539,0,0,0,,,
59151074,0.938621,-0.770635,0.151951,-0.400104,-0.023435,0.067741,-0.037576,-0.287692,-0.939479,0,0,,,
59151075,-1.483515,0,0,0.123861,-0.021743,-0.837603,-0.148979,-0.962539,0,0,0,,,
59151076,-1.483515,0,-0.804021,-0.708319,-0.026121,-0.34847,0.060785,-1.012726,0,0,-0.906369,,,
59151077,1.093286,-0.573421,1.72496,-0.400104,-0.026121,-0.758629,-0.320114,-1.068195,0,0,-0.672778,,,
59151078,-1.483518,-0.69923,0.056354,-0.538801,-0.026121,-0.032062,0.365593,-0.895624,0,0,0.832352,,,
59151079,0.683801,0.49405,0.838513,-0.030247,-0.022141,0.864037,0.221816,-0.739488,-0.388884,0,0,,,
59151080,0.307028,-1.434893,-0.299963,1.140969,-0.02438,0.221739,-0.24238,0.998369,-0.150972,0,-1.234257,0.17461,-0.54139,-1.0902
59151081,1.188426,0,1.012326,-0.477158,-0.026022,-0.837603,0.783854,-0.801943,0,0,0,,,
59151082,-1.483512,0,-0.804021,-0.09189,-0.026072,-0.453471,0.587794,-0.853042,0,0,-0.004036,,,
59151083,-0.159614,2.086542,2.550572,0.570772,-0.02239,1.057788,0.162613,-0.239854,0,0,0,,,
59151084,0.954891,0,-0.065315,-0.045657,-0.021793,0.026532,0.622438,-0.962539,0,0,0,,,
59151085,-1.483518,-0.464022,0.482196,-0.384693,-0.02234,-0.527448,0.025931,-0.561048,-0.507333,0,0,,,
59151086,-1.483509,0,-0.499848,-1.078176,-0.02229,-0.741329,0.116665,0,0,0,0,,,
59151087,0.826641,-0.842392,0.67339,-0.061068,-0.026171,-0.507125,0.486669,-0.49928,0,0,-0.841311,,,
59151088,1.03134,-0.989892,0.586484,-0.215175,-0.026121,-0.507125,0.300974,-0.801943,0,0,0.026136,,,
59151089,1.024473,0,-0.134841,0.062218,-0.021743,0.089033,-0.195489,-0.801943,0,0,0.261586,,,
59151090,0.572505,-1.061407,-0.39556,-0.138122,-0.024181,0.556708,-0.192601,-0.561048,-0.012551,0,0,,,
59151091,0.450209,0,-1.151647,0.432075,-0.024878,0.709036,-0.508573,0.424432,-0.029161,0,0,,,
59151092,1.310608,-0.644188,-0.630208,-0.353872,-0.022141,-0.245021,-0.54064,-0.61458,0,0,0,,,
59151093,-1.483518,-0.684601,-0.873546,0.046807,-0.022191,-0.591715,-0.492433,-0.37211,0,0,-0.248219,,,
59151094,1.201191,-0.200052,-0.986525,0.139271,-0.023634,-0.126247,0,-0.066904,-0.347441,0,0,,,
59151095,-1.483518,-0.770635,-1.32546,-0.245997,-0.021842,-0.43938,-0.18674,-1.09637,0,-0.551433,0,,,
59151097,-1.483512,0,-0.92569,-0.893247,-0.022489,-0.318865,-0.595918,-0.04147,0,0,0,,,
59151098,-1.483515,-0.082765,-0.969143,-0.816194,-0.02234,0.227426,-0.037576,-0.49928,0,0,-0.78059,,,
59151099,-1.483518,-0.69923,-1.003906,-0.585033,-0.02224,0.089033,-0.301534,-0.159556,0,0,-0.816527,,,
59151100,0.616214,0.100556,0.386599,0.077628,-0.022539,1.472969,-0.142216,0,0,0,-1.0148,,,
59151101,1.242507,-0.617454,-0.638899,-0.276818,-0.022489,-0.277524,-0.297638,-0.702751,0,0,0,,,
59151102,0.830601,0.288443,-0.160913,-0.400104,-0.023634,1.306897,-0.293679,-0.086558,0,0,0,,,
59151103,-1.483518,-0.921815,-0.760568,-0.353872,-0.02234,-0.987363,-0.368167,-0.342052,0,0,0,,,
59151104,1.025328,0,0.204095,-0.862426,-0.022738,-0.032062,-0.192601,-0.931655,0,0,0,,,
59151105,-1.483518,-0.724392,-0.847474,-0.52339,-0.022887,0.011532,-0.328879,-0.702751,0,0,0,,,
59151106,-1.483506,0,-1.090813,-0.95489,-0.021892,-1.098474,-0.442815,-0.989305,0,0,0,,,
59151107,1.032423,-1.372917,-0.152222,-0.09189,-0.022788,-0.469233,0.056579,-0.661421,0,0,0,,,
59151108,-1.483521,-1.43731,-0.491157,-0.446336,-0.022838,-0.024939,-0.295949,0.04119,0,0,0,,,
59151112,-1.483515,0,0.847204,-0.353872,-0.021793,-0.879723,-0.098416,0,-0.092409,0,0,,,
59151113,0.996521,-0.577352,-0.169603,-0.585033,-0.023783,0.855025,0,0.797847,0.039357,0,0,,,
59151116,-1.483512,-1.066592,-1.099503,-0.677497,-0.021892,-0.815139,0.56519,-0.025725,0,0,0,,,
59151117,-1.483515,-1.11746,-0.986525,-0.261408,-0.022041,-0.395345,-0.429411,-0.630872,0,0,0,,,
59151118,-1.483518,0,-1.247244,-0.415515,-0.022937,-0.496727,-0.610852,-0.159556,0,0,0,,,
59151121,-1.483518,0,-0.586755,-0.600444,-0.021892,-0.187755,-0.530367,-0.739488,0,0,0,,,
59151122,0.544609,-1.354761,0.821132,1.202612,-0.023584,0.136289,-0.013734,0.339267,0.490137,0,-0.829136,0.62856,-0.67136,-0.55029
59151123,-1.483512,-0.886243,-0.369488,-0.816194,-0.026072,-0.556805,0.557296,0,0,0,0,,,
59151124,-1.483521,0,-0.430323,-0.261408,-0.022439,0.203004,0.240805,-0.476523,0,0,0,,,
59151125,0.516885,-1.165941,1.238283,-0.32305,-0.022141,0.011532,0.843774,0,0,0,-1.210676,,,
59151126,0.95133,-0.561439,0.621246,-0.153532,-0.026121,0.173272,1.602747,-0.801943,0,0,0,,,
59151127,0.507482,-0.47602,1.012326,0.432075,-0.026121,-0.645886,1.082997,-0.61458,0,0,-0.886082,,,
59151128,0.580825,0,2.037823,-0.338461,-0.025972,-0.480824,1.467073,-0.661421,0,0,0,,,
59151129,0.207414,0.328533,0.551721,1.187201,-0.022688,0.286738,0.46475,0.346673,-0.603004,0,-0.761239,0.59913,-0.09334,-0.82728
59151130,1.044248,0,0.421361,-0.461747,-0.025922,-0.395345,1.321879,0,0,0,-0.816527,,,
59151131,1.329328,-1.25908,0.543031,-0.507979,-0.026171,-0.395345,1.031509,-0.801943,0,0,0,,,
59151132,0.748397,0,-0.239128,-0.261408,-0.021743,0.089033,0.557296,-0.828709,-0.192124,0,0,,,
59151133,0.816298,-1.152142,0.734225,-0.245997,-0.026121,-0.364428,1.201772,-0.689525,-0.029161,0,0,,,
59151134,0.337431,-0.669785,0.881966,0.53995,-0.023086,0.185908,0.776385,-0.561048,0,0,0,,,
59151135,0.006989,-0.892994,1.438168,-0.245997,-0.024878,0.498891,0.867284,-0.300621,-0.973416,0,0,,,
59151136,0.523011,-1.095647,0.516959,0.277968,-0.02443,0.163552,1.687335,-0.875258,0.394878,0,0,,,
59151137,0.387039,-0.897972,1.568528,0.154682,-0.024181,0.173272,0.879357,-0.561048,-0.26293,0,0,,,
59151138,-0.149869,0.35517,1.742341,0.462897,-0.024679,0.658889,1.144883,0.241936,0,0,-1.292802,,,
59151139,-0.544451,1.4014,1.811866,2.250541,-0.025077,0.886831,1.036554,1.134139,-0.220183,0,0,,,
59151141,0.287311,-0.714207,0.951491,0.262557,-0.024679,0.598904,1.128609,-0.04147,-1.021048,0,0,,,
59151142,0.332986,0.433052,0.021591,0.493718,-0.02433,0.401534,1.352949,-0.49928,0,0,0,,,
59151143,0.224738,0.075916,1.255664,0.015986,-0.024579,1.119624,0.614573,-0.427217,0,0,-1.372972,,,
59151145,-0.207968,-0.573421,1.785794,-0.353872,-0.025524,0.80868,0.206794,1.446411,4.483129,0,0,,,
59151146,0.4589,0.475963,0.768988,-0.30764,-0.024479,0.598904,0.613389,-0.404368,-0.924184,0,-1.456656,0.41858,-0.23919,-1.19083
59151147,0.49919,-1.012995,-0.117459,0.077628,-0.024529,0.670286,0.82568,0.275393,-0.368491,0,0,,,
59151148,0.018187,-1.119238,1.012326,1.464594,-0.025077,-0.087105,0.294622,0.685938,0.645482,0,0,,,
59151149,0.112273,-0.845694,0.838513,-0.261408,-0.024927,0.231797,0.840454,-0.148705,-0.128075,0,0,,,
59151150,0.688303,0,-0.291272,-0.184354,-0.023534,-0.032062,0.212582,-0.342052,0,0,0,,,
59151151,1.222334,0,0.377908,-0.32305,-0.022937,-0.714326,0.605567,-0.801943,0,0,0,,,
59151152,0.894684,0,0.473505,0.077628,-0.02229,-0.358085,0.547429,-0.875258,-0.336659,0,0,,,
59151153,1.063139,0,-0.117459,0.185504,-0.022539,-0.741329,0.406094,-0.828709,0,0,0,,,
59151154,1.257125,0,0,1.187201,-0.022688,-0.741329,-0.094494,-0.931655,0,0,0,,,
59151155,0.313525,0,-0.38687,0.000575,-0.02443,0.584675,-0.320114,0.509597,-1.010523,0,0,,,
59151156,0.947084,-0.154057,-1.247244,-0.061068,-0.022041,0.026532,0.250571,0,0,0,0,,,
59151157,0.305746,0,0.525649,2.312184,-0.021743,-0.187755,0.622438,-0.895624,0,0,-0.976247,,,
59151158,0.644537,-0.211091,0.855894,-0.199765,-0.026121,0.011532,0.778318,-0.342052,0,0,-0.761239,,,
59151159,1.344458,-0.842392,-0.969143,-0.030247,-0.022439,-0.453471,-0.039114,-0.962539,0,0,0,,,
59151160,0.682263,-0.53234,-0.178294,-0.199765,-0.022539,-0.395345,0.532897,-1.129827,-0.275269,0,-0.713849,0.11464,-1.27762,-0.73357
59151161,1.287414,0,-0.38687,-0.600444,-0.023733,0.14439,-0.108297,-0.702751,0,0,0,,,
59151162,1.349644,0,-0.508539,0.077628,-0.02239,-0.104719,-0.084493,-0.739488,1.901273,0,0,,,
59151163,0.721784,0.298037,0.186714,0.339611,-0.021842,-0.395345,-0.281405,0.04119,0,0,-1.167133,,,
59151164,0.710928,0.446295,0.40398,0.308789,-0.022539,-0.283566,0.003024,-0.739488,-0.231111,0,-1.005669,0.07945,-0.41485,-0.75577
59151165,1.356426,-0.382191,-0.439013,0.308789,-0.022539,-0.791654,0.042586,-0.853042,0,0,0,,,
59151166,1.056529,0,0.838513,1.279665,-0.022738,-0.685972,-0.243851,0,0,0,0,,,
59151167,1.03248,-0.794228,-1.073431,-0.245997,-0.023285,-0.263242,0.05994,-1.033391,0,0,0,,,
59151168,0.448614,-0.510516,0.195404,0.632415,-0.022539,-0.332166,-0.314082,-0.853042,0,0,-0.27747,,,
59151169,1.09793,-0.510516,-0.473776,0.000575,-0.022887,-0.13891,0.384145,-0.989305,1.850203,-0.548744,0,,,
59151170,0.907706,0.91532,0.40398,-0.030247,-0.023236,-0.13891,0.144397,-0.561048,0,0,-0.836492,,,
59151171,1.180305,-0.607732,-0.873546,-0.153532,-0.022489,-0.685972,-0.084493,-0.561048,0,0,0,,,
59151172,0.384218,-0.547391,-0.482467,0.724879,-0.02239,-0.29847,0.376653,-0.931655,0.689101,0,-1.0148,0.38464,-1.19566,-0.30916
59151173,0.332929,-1.342254,0.299692,-0.061068,-0.024529,0.166533,-0.285189,0.28917,0.119402,0,0,,,
59151174,0.653684,-0.22361,-0.039243,0.478307,-0.022589,0.185908,0.506078,-0.801943,0,0,-1.175898,,,
59151175,0.613849,-0.812135,0.308383,0.401254,-0.022738,0.411951,0.471413,-1.012726,0,0,0,,,
59151176,0,0,0,0,-0.023385,0,0.162613,-0.427217,0,0,0,,,
59151177,0.899642,-0.035238,0.716844,1.079326,-0.022788,0.185908,0.27324,-0.931655,0,0,0,,,
59151178,0.573274,-1.061407,0.690772,1.248844,-0.02234,0.776537,0.412223,-1.012726,0,0,0,,,
59151179,-1.483518,-0.76513,-0.2652,-0.554211,-0.02234,0.089033,0.29075,-1.05176,0,0,0,,,
59151180,-1.483512,0,-0.943072,-0.615854,-0.023037,0.089033,-0.013734,-0.239854,0,0,0,,,
59151182,0.170486,-0.825039,2.202946,1.218022,-0.026022,-0.277524,0.278176,-0.772359,0,0,0,,,
59151195,1.159306,-0.921815,-0.326035,-0.292229,-0.023285,-0.37228,0.059203,-0.875258,0,0,-1.30306,,,
59151196,-1.483518,-0.77786,-0.908309,-0.492568,-0.022738,-0.187755,0.46475,-0.962539,0,0,0,,,
59151197,1.352607,-0.942818,-0.39556,-0.153532,-0.022688,-0.395345,0.672979,-1.108536,0,0,-0.906369,,,
59151198,-0.215234,2.269864,0.221476,2.127255,-0.022838,-0.104719,0.479277,-0.159556,1.523924,0,0.477209,0.86074,0.26971,1.41225
59151199,-1.483518,-0.03999,-1.255935,-0.045657,-0.022539,0.155843,0.323383,-0.801943,0,0,-0.126535,,,
59151200,0.262322,0.506696,1.19483,0.062218,-0.022937,0.694505,0.790674,-0.853042,0,0,-0.696736,,,
59151201,1.094568,0.202402,-1.099503,0.555361,-0.02224,0.089033,0.603569,-0.739488,0,0,-0.487103,,,
59151202,0.358659,-0.011474,1.924845,1.711166,-0.022639,0.387111,0.757157,-0.853042,0,0,-1.032149,,,
59151203,0.65015,0.425189,-0.612827,0.95604,-0.022887,-0.43938,0.852974,-0.931655,0,0,-0.163125,,,
59151204,0.178008,0.67768,2.272471,1.264255,-0.023385,-0.233886,0.636233,-1.012726,0,0,0.368426,,,
59151205,-0.0602,0.72338,0.551721,0.863576,-0.022439,-0.29847,0.725036,-0.427217,0,0,-0.374224,,,
59151206,0.906879,1.310315,-0.421632,-0.076479,-0.022141,-0.624787,0.625861,0,0,0,0,,,
59151207,0.469072,0.632611,0.586484,0.601593,-0.022489,0.642607,0.492781,-0.801943,0,0,0.546604,,,
59151208,0.677704,0.372882,-0.404251,0.462897,-0.02229,-0.104719,0.883948,-0.630872,-0.779886,0,0.652207,0.34698,-1.00548,-0.28504
59151209,1.023362,0.333729,-0.560683,0.52454,-0.022439,0.26517,0.213498,-0.702751,0,0,-0.855378,,,
59151211,-1.483515,-0.510516,-0.551992,-0.662086,-0.026121,-0.087105,1.191659,-0.989305,0,0,0,,,
59151213,-1.483521,-0.629336,-1.169029,-0.338461,-0.021892,0.036667,0.137305,-0.801943,0,0,0.141796,,,
59151214,0.110906,0,0,1.603291,-0.024032,1.784355,-0.113665,0.168937,0,0,0,,,
59151215,0.332929,0.986611,-0.308654,0.52454,-0.023086,0.227426,-0.429411,-0.661421,0,0,-1.239316,,,
59151216,0.953495,-0.332287,0.343145,-0.492568,-0.024579,1.348415,-0.343848,1.095105,-0.72196,0,0,,,
59151217,0.585982,0.291516,0.238858,0.077628,-0.023882,1.057788,-0.633659,0.168937,1.752319,0,0,,,
59151219,1.096306,0,0.595174,0.678647,-0.021743,-0.879723,-0.173117,-1.033391,0,0,0,,,
59151220,1.071801,-0.931786,-0.856165,1.325897,-0.022041,0.155843,0.243229,-1.033391,0,0,-0.772967,,,
59151221,-0.285984,2.417122,1.472931,1.834451,0,3.25521,-0.284875,2.289543,0.757696,-0.589529,-0.399193,,,
59151222,0.614761,-0.510516,1.446859,0.617004,-0.022439,0.544918,0.777094,-0.61458,0,0,0.980328,,,
59151223,1.020085,-0.447612,-0.777949,0.10845,-0.02234,0.26517,0.750624,-1.05176,0,0,0.536399,,,
59151224,0.776691,-0.432269,0.508268,0.200914,-0.021743,0.292981,0.477181,-0.476523,0,0,0.79626,,,
59151225,0.69631,-0.243172,0.708153,0.370432,-0.022688,0.476535,0.841164,-1.033391,0,0,-0.59192,,,
59151226,0.424423,-0.38617,-0.204366,1.17179,-0.021992,-0.879723,0.837698,-0.427217,0,0,0.687817,,,
59151227,0.196187,-0.070185,-0.699733,0.986861,-0.022688,-0.723472,0.711676,-0.520898,0,0,-0.960275,,,
59151228,0.380998,-0.341667,0.516959,0.601593,-0.022738,0.96972,0.194615,-0.342052,0,0,0,,,
59151229,0.756518,-0.916142,-0.995215,0.3242,-0.024081,0.519591,0.210756,-0.394913,0,0,0,,,
59151230,0.814331,1.628238,-0.917,-0.014836,-0.023136,0.173272,-0.148979,-0.427217,0,0,0,,,
59151231,-1.483521,0,-1.203791,-0.415515,-0.023882,-0.556805,-0.368167,0.884322,0,0,0,,,
59151232,-1.483518,-0.4133,-0.917,-0.384693,-0.022987,0.036667,-0.482693,-0.342052,0,0,2.695508,,,
59151234,0.503949,1.767721,-0.856165,0.971451,-0.02433,0.642607,-0.560972,1.134139,0,0,0,,,
59151236,0.586011,1.714279,0.473505,0.385843,-0.023833,1.521106,-0.415451,-0.114946,-0.728523,0,0,,,
59151237,-1.483515,-1.181985,-0.986525,-0.93948,-0.022738,-0.13891,-0.480156,0.04119,0,0,2.793898,,,
59151238,-1.483501,0,-0.943072,-0.400104,-0.022688,-0.34847,-0.341422,-0.561048,0,0,1.770944,,,
59151239,0.883514,-0.447612,-0.169603,0.262557,-0.021942,-0.723472,0.201276,-0.739488,0,0,0.684375,,,
59151240,-1.483512,0,-0.291272,-0.754551,-0.021942,-0.087105,-0.364546,-0.661421,0,0,1.245128,,,
59151241,-1.483518,-1.134319,-0.743186,-0.353872,-0.022091,-0.527448,0.208029,-0.342052,0,0,0.665878,,,
59151242,-1.483518,0,-0.995215,-0.276818,-0.02239,-0.5199,-0.180761,-0.086558,0,0,1.389844,,,
59151243,1.079438,-0.802164,-1.108194,0.555361,-0.023086,0.026532,-0.320114,-0.702751,0,0,1.720209,,,
59151244,-1.483515,-0.842392,-0.934381,-0.93948,-0.02234,-0.34847,0.005478,-0.427217,0,0,0,,,
59151252,0.687335,-0.881525,0.325764,-1.031944,-0.024629,-0.615517,0.09655,0.197325,-0.554936,0,0,,,
59151253,0.1233,0.971603,0.899347,-0.415515,-0.024778,0.703365,-0.284875,1.446411,-0.69477,0,0,,,
59151254,0.515033,-0.129891,1.012326,0.277968,-0.023584,1.110629,-0.380123,-0.801943,-0.280009,0,-0.853073,0.53679,-0.49084,-0.742
59151255,0.801281,-0.4133,-0.334726,-0.369283,-0.024181,-0.060007,0.397767,-0.661421,1.752319,0,0,,,
59151256,0.668415,-0.099217,-0.369488,0.293379,-0.023037,-0.395345,0.01168,-0.661421,0,0,0.514477,,,
59151257,0.257819,0.986611,-0.39556,0.786522,-0.023932,1.228745,-0.017813,0.04119,2.285241,0,-0.52903,0.74496,-0.12771,1.36155
59151258,0.580512,0.181434,-0.360798,-0.52339,-0.024181,0.136289,-0.228434,-0.801943,0,0,0,,,
59151259,-0.240622,2.179129,2.733076,2.913202,-0.024679,2.851017,-0.029795,0.7438,0.610344,0,-0.064612,2.17423,1.31715,0.5729
59151260,0.225935,-1.045205,0.699462,-0.138122,-0.02433,0.476535,-0.148979,-0.239854,0,0,-0.620506,,,
59151261,0.255113,0.154232,0.79506,0.308789,-0.022639,-0.556805,0.045112,-0.853042,0.178246,0,-0.27747,0.14307,-0.57712,-0.13638
59151262,1.232421,-0.454233,-0.560683,-0.230586,-0.022937,0.26517,0.32246,-0.49928,0,0,0.232448,,,
59151263,1.145686,-0.946188,-0.578064,-0.507979,-0.023385,0.387111,0.114747,-0.239854,0,0,0.620957,,,
59151264,0.53931,-0.376844,0.386599,0.3242,-0.022937,-0.187755,0.365593,-0.853042,0,0,-0.749145,,,
59151265,-1.483521,-0.510516,-1.047359,0.293379,-0.022987,-0.126247,-0.029795,-0.962539,0,0,-0.47607,,,
59151266,0.655935,-0.547391,-0.065315,0.832754,-0.022091,-0.126247,0.21144,-0.801943,0,-0.532693,1.315741,,,
59151267,0.829177,-0.768642,-0.760568,-0.045657,-0.022887,0.011532,-0.102293,-0.875258,0,0,-0.767798,,,
