ID,Z_HAI,Z_DR,Z_LI,Z_GT,Z_DAV,Z_LP,Z_NL,Z_LA,Z_DMR,Z_1960C,FAC_1,FAC_2,FAC_3
59152240,0.838478,0.748132,-0.073433,0.540035,-0.023685,-0.698075,3.011537,-0.755153,0.304467,-0.836707,1.78002,-1.08203,0.51405
59152241,0.412222,0.929455,0.224828,1.894807,-0.023584,-1.768290,2.450791,-1.272161,-0.581688,-0.836707,1.95774,-1.47878,0.44529
59152242,0.958109,0.063265,-0.806303,0.600924,-0.024189,-0.684079,0.964537,-0.640263,-0.581688,-0.836707,0.73276,-1.06369,-0.39510
59152243,0.542712,-0.622857,1.332654,0.722701,-0.024139,-0.684079,0.513140,-0.640263,-0.581688,-0.836707,0.98153,-0.85576,-0.45696
59152244,0.673259,0.932863,-0.269433,0.524813,-0.023735,0.003894,2.218082,-1.272161,0.434149,-0.836707,1.56000,-0.91770,0.27278
59152245,0.557107,0.948335,-0.243868,0.540035,-0.023937,-0.640537,1.924832,-0.755153,-0.581688,-0.836707,1.28318,-0.97468,0.14084
59152246,0.512564,0.659353,-0.329086,-0.023185,-0.024845,2.581616,-0.436034,-1.272161,-0.581688,-0.836707,0.66739,-0.17893,-0.98864
59152247,0.120245,0.111165,-0.022303,0.661812,-0.025248,1.131648,-0.479554,0.623534,-0.581688,-0.836707,0.27550,0.33543,-1.09881
59152248,-0.369362,2.428486,2.738741,2.564582,-0.023533,2.327236,-0.520254,1.571381,-0.581688,-0.078579,1.75963,2.17081,-0.51323
59152249,-0.119921,1.659042,4.102220,3.949798,-0.025501,6.167561,-0.681423,-1.272161,2.420064,-0.836707,3.55242,2.16797,-1.24416
59152250,0.800581,1.357593,-1.181260,0.448702,-0.023685,0.748322,-0.115199,-0.755153,-0.581688,-0.836707,0.47443,-0.22721,-0.74850
59152251,0.244485,-0.612606,-0.218303,1.879585,-0.024593,0.406663,-0.787060,0.767772,-0.581688,-0.836707,0.33684,0.07934,-1.36108
59152253,0.493417,0.001543,0.471958,0.570479,-0.024946,1.131648,0.085447,-0.893022,-0.581688,-0.836707,0.92870,-0.48448,-0.76042
59152254,0.015151,0.671207,-0.116042,1.559920,-0.025198,0.714232,-0.177901,0.374100,-0.581688,-0.836707,0.69206,0.23847,-0.91794
59152255,0.271069,0.374856,1.460480,-0.129740,-0.024895,1.702847,-0.705562,0.623534,-0.020755,-0.836707,0.41464,0.93216,-1.03700
59152256,-1.453520,-1.166167,-1.010825,-0.540738,-0.022373,-0.640537,-0.967945,-0.755153,-0.581688,0.671398,-1.34495,-0.69243,0.39384
59152257,-1.453520,-1.166167,-1.419868,-0.829959,-0.023634,-0.545767,-0.805148,-0.397225,-0.581688,-0.836707,-1.39275,-0.78892,-0.69053
59152258,-1.453528,-1.166167,0.097001,-0.555960,-0.023887,-0.801644,-0.465861,-0.324314,-0.581688,-0.836707,-0.80929,-0.68388,-0.49586
59152259,-1.453528,-1.166167,-0.414303,-1.012625,-0.023483,-0.830075,-0.136320,-0.419098,-0.581688,-0.836707,-0.95526,-0.87956,-0.35558
59152260,1.289962,-1.166167,0.173697,-0.753848,-0.023332,-0.698075,-0.771158,-0.703453,-0.581688,-0.836707,-0.26607,-0.89708,-0.97415
59152264,-1.453523,-1.166167,-0.422825,-0.510294,-0.022928,-0.640537,-0.642351,-0.937627,-0.581688,-0.836707,-0.88046,-0.95995,-0.53294
59152265,-1.453523,-1.166167,-0.678477,-0.464627,-0.022626,-0.962752,-0.487203,-1.272161,0.575237,-0.836707,-0.93665,-0.91528,-0.32379
59152266,-1.453514,-1.166167,0.148132,-0.982181,-0.022172,-1.091638,-0.556275,-0.324314,-0.581688,0.565830,-1.16092,-0.52416,0.56880
59152267,-1.453528,-1.166167,-0.243868,-0.388516,-0.023281,-0.103511,-0.766736,-1.272161,-0.581688,-0.836707,-0.69532,-0.97255,-0.60747
59152268,-1.453514,-1.166167,-0.874477,-0.906070,-0.023180,-1.075963,-0.826940,-0.205833,-0.581688,-0.266570,-1.46069,-0.63586,-0.20048
59152269,-1.453528,-1.166167,-0.900042,-0.449405,-0.023281,-0.801644,-0.606174,-0.865941,-0.581688,-0.836707,-1.00823,-1.02808,-0.54037
59152270,-1.453526,-1.166167,-0.337607,-0.388516,-0.023332,-1.305981,-0.487203,-0.755153,-0.581688,-0.836707,-0.89557,-1.01218,-0.42069
59152271,1.343244,-1.166167,-1.113086,-1.012625,-0.023080,-0.990771,-0.536435,-0.459720,-0.581688,-0.836707,-0.67267,-1.06796,-0.94218
59152272,0.665708,-1.166167,1.366741,-0.662515,-0.022373,-1.345383,-0.316757,-1.272161,-0.581688,-0.836707,0.09953,-1.17784,-0.50922
59152273,-1.453523,-1.166167,-0.772216,-0.951736,-0.023483,-0.511650,-0.434979,0.040243,0.162050,-0.836707,-1.21274,-0.38753,-0.52209
59152274,1.189931,-1.166167,-0.704042,-0.921292,-0.024189,1.248312,-0.590942,-1.272161,-0.581688,-0.836707,-0.06563,-1.01087,-1.12716
59152275,0.701681,-0.536677,-0.235346,-0.053629,-0.024088,-0.081001,0.794497,-0.893022,-0.342324,-0.836707,0.59324,-1.06461,-0.42191
59152276,0.373391,-0.111292,1.341176,0.296481,-0.024643,1.034983,0.093774,0.081907,-0.581688,-0.836707,0.85426,0.03035,-0.78637
59152277,0.651114,0.892690,0.881002,1.925251,-0.022928,-0.870690,1.859581,-0.937627,-0.581688,-0.836707,2.04836,-0.96978,0.07710
59152278,0.724052,0.717306,0.267436,1.133699,-0.023433,-0.380686,2.714005,-1.272161,-0.581688,-0.836707,2.11201,-1.40121,0.34232
59152279,-1.453528,-0.462038,-0.482477,-0.160184,-0.023332,-0.045139,0.350411,-0.496650,-0.581688,-0.836707,-0.24274,-0.71694,-0.29320
59152280,0.271635,0.600465,-0.695520,-0.236295,-0.024643,0.467078,-0.057386,0.623534,-0.581688,-0.836707,-0.07801,0.19608,-0.78024
59152281,1.296891,-1.166167,-0.704042,0.753145,-0.023685,-1.488472,-0.636322,-0.435825,-0.581688,-0.836707,-0.08200,-1.08042,-1.05381
59152282,-1.453523,-1.166167,-0.124564,-0.114518,-0.023080,-1.398690,-0.797396,-0.188907,-0.581688,-0.836707,-0.97975,-0.66536,-0.59587
59152283,-1.453517,-1.166167,-0.712564,-0.738626,-0.023080,-1.561152,-0.669484,-0.640263,-0.581688,-0.836707,-1.26032,-0.99654,-0.44615
59152284,-1.453526,-0.478954,0.037349,0.037704,-0.023382,-0.640537,-0.049603,-0.673521,-0.581688,-0.836707,-0.28777,-0.72118,-0.31315
59152285,1.227630,-0.782654,-0.388738,-0.434183,-0.023433,-0.933460,-0.251639,-0.916718,-0.581688,-0.836707,-0.06470,-1.12061,-0.74934
59152286,-1.453526,-0.450588,-0.397260,0.205148,-0.023130,-1.057521,0.328004,-0.916718,-0.581688,-0.836707,-0.21409,-1.04769,-0.13899
59152288,-1.453503,-1.166167,-0.917086,-0.769070,-0.025753,-1.234091,0.096835,-0.893022,-0.581688,-0.836707,-0.89848,-1.28971,-0.21538
59152289,-1.453506,-0.595692,-0.073433,-0.799515,-0.021667,-1.017597,-0.335910,-0.530367,-0.581688,-0.252317,-0.88970,-0.60841,0.10887
59152290,-1.453520,-1.166167,0.071436,-0.251517,-0.023080,-0.578572,-0.746863,-0.134744,-0.581688,-0.836707,-0.81749,-0.49856,-0.67423
59152291,1.127062,0.355100,0.335610,0.631368,-0.025702,-0.801644,0.320376,-0.603092,0.960879,0.332074,0.61625,-0.08739,0.44006
59152292,-1.453509,-1.166167,-1.232390,-0.647293,-0.025753,-0.594506,-0.659192,-0.987807,1.004952,0.365468,-1.32868,-0.49520,0.42218
59152294,-1.453503,-1.166167,-1.232390,-0.875626,-0.022273,-0.003472,0.030638,0.126571,-0.581688,-0.836707,-0.98652,-0.66379,-0.54235
59152295,0.559087,-0.188210,-0.312042,0.311703,-0.023987,-0.112315,0.781176,0.040243,0.424334,-0.836707,0.50135,-0.32803,-0.45220
59152296,-1.453528,-0.680979,-0.397260,-0.418961,-0.023584,-0.558219,0.335107,-0.703453,0.064038,-0.727134,-0.44575,-0.74792,-0.06936
59152297,-1.453526,-0.658137,-0.618825,-0.327628,-0.022928,-0.725330,-0.115199,-0.487736,-0.581688,-0.836707,-0.67887,-0.77437,-0.36956
59152299,-1.453523,-1.166167,-0.704042,-0.160184,-0.022827,-1.430876,-0.536435,-0.615959,-0.581688,-0.836707,-0.97524,-1.00957,-0.48033
59152300,-1.453523,-1.166167,-0.661434,-0.586405,-0.023029,-0.801644,-0.616815,-0.397225,-0.581688,-0.836707,-1.07220,-0.77936,-0.57583
59152302,-1.453526,-0.860555,-0.934129,-0.601627,-0.023080,-1.501629,-0.713334,-0.397225,-0.581688,-0.836707,-1.28716,-0.79942,-0.48633
59152303,1.130682,-1.166167,-0.669955,-0.540738,-0.023483,-1.240007,-0.607388,-0.956212,-0.581688,-0.836707,-0.43592,-1.24746,-0.85715
59152304,-1.453528,-1.166167,-0.917086,-0.449405,-0.023786,-0.251656,-0.967945,-0.561275,-0.581688,-0.836707,-1.11690,-0.71263,-0.77329
59152305,-1.453523,-0.677188,-0.882999,-0.875626,-0.023685,0.165002,-0.541572,-0.238146,0.434149,-0.836707,-1.06622,-0.16185,-0.54536
59152306,0.808783,-0.644590,-0.405781,0.129037,-0.023735,-0.237767,-0.967945,0.040243,-0.581688,1.033343,-0.44914,-0.11521,0.17501
59152307,0.655046,-0.065965,0.599784,0.068148,-0.023786,-0.251656,-0.775390,-0.134744,-0.581688,-0.270025,0.03110,-0.06692,-0.51727
59152308,0.936587,-0.421057,-0.644390,-0.084073,-0.024038,0.037811,-0.560953,-0.755153,-0.581688,-0.836707,-0.02598,-0.72307,-0.96095
59152309,-1.453528,-1.166167,-1.198303,-0.799515,-0.023836,-0.054691,-0.653776,1.165161,-0.581688,-0.836707,-1.41471,-0.01991,-0.89453
59152312,-1.453523,-1.019473,-1.240912,-0.495072,-0.023029,-0.745152,-0.771876,-0.238146,-0.581688,-0.836707,-1.25897,-0.69067,-0.67705
59152313,0.799846,-0.065965,0.156654,-0.418961,-0.023584,0.748322,-0.787060,-0.134744,-0.581688,-0.398414,-0.03971,0.01569,-0.75043
59152314,1.023608,-1.166167,-0.738129,-0.555960,-0.024290,-0.180229,-0.609792,0.149610,-0.581688,-0.836707,-0.46842,-0.58816,-1.12682
59152315,1.326191,-1.166167,-1.419868,-0.632071,-0.023836,-0.380686,-0.800584,-0.561275,-0.581688,-0.836707,-0.60963,-0.99704,-1.15145
59152316,1.313860,-0.454925,-0.738129,-0.190628,-0.023887,-0.380686,-0.609792,-0.397225,-0.581688,-0.128355,-0.21605,-0.57267,-0.51293
59152317,0.768595,-0.212062,-0.669955,0.007260,-0.024441,1.373309,-0.967945,0.149610,-0.581688,-0.494625,-0.12689,0.11108,-1.10173
59152318,0.162639,0.683061,0.284480,1.240254,-0.024088,1.826424,-0.818715,1.255432,-0.581688,-0.230672,0.45275,1.10407,-0.92295
59152319,-0.182564,0.049672,0.369697,1.209810,-0.025147,0.900493,-0.967945,2.383822,1.669626,0.110953,-0.24051,2.00023,-0.57984
59152320,-0.349650,0.768254,0.003262,1.651253,-0.025097,2.581616,-0.844444,2.952531,3.079790,-0.633441,0.09686,2.97285,-1.21321
59152321,0.798630,0.437041,-0.303520,-0.601627,-0.023937,2.684451,-0.856022,-0.205833,-0.581688,0.082990,0.10651,0.46244,-0.62672
59152322,-1.453523,-0.079548,-1.181260,0.387814,-0.021768,-0.180229,0.524360,-0.397225,-0.581688,1.913367,-0.39994,-0.39328,1.70541
59152323,-1.453517,-0.879935,-1.061955,-0.906070,-0.022373,-1.164136,-0.696617,-0.956212,-0.581688,-0.836707,-1.27647,-1.02173,-0.43700
59152324,-1.453523,-0.573465,-0.857434,-0.677737,-0.023080,-0.103511,-0.967945,-0.561275,-0.581688,-0.149189,-1.16123,-0.40335,-0.19782
59152325,1.258711,-0.689114,-0.789260,-0.388516,-0.023634,0.567771,-0.967945,-0.640263,-0.581688,-0.836707,-0.21907,-0.60140,-1.24463
59152326,1.296665,-1.166167,-0.490999,-0.342850,-0.023483,-0.675560,-0.358841,-0.703453,-0.581688,-0.836707,-0.11131,-1.10050,-0.92077
59152327,0.721365,-0.481597,-0.243868,-0.266739,-0.023735,0.234048,-0.808055,-0.397225,-0.581688,-0.237332,-0.22149,-0.34528,-0.61524
59152328,1.115692,-1.166167,-0.882999,0.159481,-0.023584,-1.136252,-0.531173,0.149610,0.995937,-0.836707,-0.45735,-0.35538,-0.93936
59152329,-1.453520,-1.166167,-1.419868,-0.966958,-0.023130,-0.076660,-0.967945,-0.561275,-0.581688,-0.836707,-1.40199,-0.74486,-0.77444
59152330,1.231109,-0.529357,-0.439868,0.007260,-0.023433,-0.392679,-0.824684,-0.603092,-0.581688,-0.836707,-0.09408,-0.67685,-1.06566
59152331,-1.453526,-1.166167,-0.934129,0.052926,-0.023634,-1.240007,-0.456298,-0.397225,-0.581688,-0.836707,-0.92513,-0.93779,-0.54116
59152332,0.983138,-1.166167,-0.405781,-0.099296,-0.023483,-0.180229,-0.700667,-0.419098,2.134571,-0.836707,-0.33450,-0.02558,-0.89218
59152333,0.335805,-0.905378,-0.030825,-0.266739,-0.024845,2.581616,-0.620224,0.149610,-0.581688,-0.836707,0.17120,0.05566,-1.35631
59152334,0.822952,-0.327918,-0.942651,0.189925,-0.023836,0.099688,-0.671951,-0.324314,-0.581688,-0.836707,-0.12819,-0.49885,-1.07375
59152335,0.583211,-0.940484,-0.678477,-0.510294,-0.024593,0.419382,-0.839113,1.790115,-0.581688,-0.836707,-0.76618,0.40910,-1.39234
59152336,0.306365,-0.900958,-1.104564,1.803474,-0.024643,0.165002,-0.803655,0.386572,-0.581688,-0.836707,0.07442,-0.34167,-1.37371
59152337,-1.453526,-1.166167,-1.419868,-0.129740,-0.023281,-1.067965,-0.742692,-1.013657,-0.581688,-0.836707,-1.11346,-1.17593,-0.59061
59152338,-1.453523,-1.166167,-1.061955,-0.555960,-0.023180,-0.848417,-0.590942,-0.134744,-0.581688,-0.836707,-1.20445,-0.73022,-0.61903
59152339,-1.453526,-1.166167,-0.789260,-0.738626,-0.023533,-0.251656,-0.967945,-0.834693,-0.581688,-0.836707,-1.14397,-0.81330,-0.70346
59152340,-1.453523,-0.705952,-0.848912,-0.464627,-0.022676,-0.898309,0.217121,-1.069051,-0.581688,-0.424196,-0.62638,-1.14624,0.12759
59152341,0.192532,-0.523926,-0.141607,0.737923,-0.024542,0.037811,-0.833301,0.623534,0.234965,-0.836707,-0.16456,0.25879,-1.10661
59152342,0.660391,-0.731519,-1.138651,0.052926,-0.023887,0.307155,-0.669484,-0.008364,-0.581688,-0.836707,-0.31532,-0.47164,-1.16363
59152343,0.191090,-0.099305,0.991784,0.083370,-0.024895,0.875771,-0.768971,0.149610,0.056615,-0.836707,0.19942,0.41199,-0.97330
59152344,0.614433,-0.336385,-0.635868,-0.373294,-0.024895,0.722682,-0.332922,1.002673,0.049362,-0.836707,-0.28515,0.34120,-1.05936
59152345,-0.115650,0.010843,0.557175,0.798812,-0.025047,0.938318,-0.783330,1.236847,0.892624,-0.836707,0.06617,1.12881,-1.08920
59152346,0.079746,0.929455,-0.269433,0.555257,-0.025047,1.043771,-0.857404,1.312878,-0.581688,-0.836707,-0.04590,0.96883,-1.19021
59152347,0.282043,-0.202383,0.736132,-0.555960,-0.025097,2.345849,-0.720943,1.097458,-0.581688,-0.836707,0.08854,0.81364,-1.30670
59152348,-0.153830,1.115733,1.017349,0.874923,-0.024946,3.387155,-0.967945,1.977602,0.960879,-0.836707,0.54660,2.33132,-1.40936
59152350,-0.117488,-0.641901,-0.533607,2.655915,-0.025248,0.733617,-0.843586,2.093665,-0.581688,-0.836707,0.27066,0.69606,-1.63083
59152351,0.398929,-0.426091,1.392306,0.037704,-0.024139,0.384694,-0.803655,-0.459720,-0.581688,-0.836707,0.33577,-0.16919,-0.93907
59152352,0.864299,-1.166167,-0.618825,-0.175406,-0.023887,-0.494075,-0.661831,-0.561275,-0.581688,-0.836707,-0.30658,-0.92455,-1.01770
59152353,0.848462,-1.166167,-0.985260,0.372591,-0.023836,-0.180229,-0.967945,-0.134744,-0.581688,-0.836707,-0.35240,-0.66160,-1.28663
59152354,0.997307,-0.719101,-0.669955,-0.647293,-0.024290,0.748322,-0.967945,-0.324314,1.004952,-0.836707,-0.45274,0.03544,-1.11385
59152355,1.081359,-1.166167,-1.138651,-0.692960,-0.023332,0.337617,-0.967945,-0.238146,-0.581688,-0.836707,-0.60913,-0.64333,-1.28511
59152356,1.146915,-0.310454,-0.704042,-0.769070,-0.023987,-0.180229,-0.967945,-1.272161,-0.581688,-0.836707,-0.35889,-0.85390,-0.95461
59152357,0.655385,-1.166167,0.105523,-0.053629,-0.023180,-0.545767,-0.967945,-0.459720,-0.581688,-0.836707,-0.27888,-0.69789,-1.06256
59152358,-1.453526,-0.747042,-0.925608,-0.464627,-0.023080,-0.830075,-0.967945,-0.561275,-0.581688,-0.836707,-1.18904,-0.66654,-0.64014
59152359,0.650492,-0.407155,-0.721086,-0.023185,-0.024038,-0.261460,-0.967945,0.795870,-0.581688,-0.836707,-0.56015,0.04567,-1.21059
59152360,1.089108,-0.514195,-1.419868,-0.464627,-0.024038,-0.578572,-0.967945,-0.561275,-0.581688,-0.836707,-0.65236,-0.76102,-1.07549
59152361,1.270646,-1.166167,-1.087521,-0.038407,-0.023685,-0.511650,-0.749559,-0.703453,-0.581688,-0.836707,-0.30327,-1.05688,-1.13042
59152362,0.951887,-0.495568,-0.405781,-0.312406,-0.023584,-0.318321,-0.790642,-0.008364,-0.581688,-0.836707,-0.32670,-0.36976,-1.05703
59152363,1.363494,-0.491714,-1.036390,0.022482,-0.023634,-0.180229,-0.967945,-0.008364,-0.581688,-0.836707,-0.32633,-0.41486,-1.26709
59152364,1.266319,-1.166167,-1.010825,-0.936514,-0.023433,0.068337,-0.967945,-1.272161,-0.581688,-0.836707,-0.50587,-1.13925,-1.11675
59152365,1.188828,-1.166167,-0.499520,-0.114518,-0.023735,-0.180229,-0.967945,-0.703453,0.919188,-0.836707,-0.31631,-0.44485,-1.07607
59152366,0.816787,-0.454925,-0.346129,-0.723404,-0.023483,0.165002,-0.967945,-0.134744,-0.581688,-0.836707,-0.45567,-0.26907,-1.09518
59152367,1.183426,-0.360790,0.710567,-0.312406,-0.023584,0.087046,-0.967945,-1.272161,-0.581688,-0.836707,0.22633,-0.64667,-0.97006
59152368,0.765541,-0.554944,-0.635868,-0.266739,-0.023836,-0.318321,-0.967945,-0.238146,-0.581688,-0.836707,-0.46030,-0.46738,-1.08153
59152369,-1.453523,-1.166167,-0.712564,-0.708182,-0.022777,-1.251635,-0.874676,-0.640263,-0.581688,-0.836707,-1.28208,-0.89500,-0.55904
59152370,-1.453523,-0.826008,-1.138651,-0.068851,-0.022676,-1.063114,-0.881851,-0.662831,-0.581688,-0.561700,-1.12394,-0.80001,-0.43031
59152371,-1.453511,-1.166167,-1.419868,-0.495072,-0.022373,-2.251613,-0.967945,-1.272161,-0.581688,-0.836707,-1.51157,-1.40929,-0.43386
59152372,1.132944,-0.369313,-0.738129,-0.555960,-0.022777,-0.990771,-0.967945,-0.937627,-0.581688,-0.836707,-0.49758,-0.85519,-0.91400
59152373,-1.453528,-1.166167,-1.419868,-0.068851,-0.022323,-1.592536,-0.967945,-0.937627,-0.581688,-0.836707,-1.29389,-1.16425,-0.60841
59152374,0.933872,-0.048502,-0.456912,-0.297184,-0.022979,-1.467846,-0.825821,-0.268558,-0.581688,-0.836707,-0.47738,-0.51603,-0.82336
59152375,-1.453523,-1.166167,-0.610303,-0.723404,-0.023332,-1.008783,-0.813569,-0.374200,-0.581688,-0.836707,-1.23258,-0.73967,-0.59821
59152377,1.180909,-0.689114,-0.729607,-0.114518,-0.023533,0.026909,-0.821161,-0.224540,-0.581688,-0.836707,-0.22260,-0.52891,-1.18580
59152380,-1.453511,-0.548510,-0.388738,-0.966958,-0.023281,0.970540,-0.425289,0.352720,-0.581688,-0.836707,-0.79725,0.02621,-0.71916
59152381,1.161678,-0.821005,-1.419868,-1.088736,-0.023533,0.087046,-0.805148,-0.834693,-0.581688,-0.836707,-0.65505,-0.91723,-1.06814
59152382,-1.453528,-1.166167,-0.473955,-0.525516,-0.023887,-0.318321,-0.843586,-0.238146,-0.581688,-0.326694,-1.08144,-0.48829,-0.36422
59152383,0.819728,-0.079548,-0.107520,0.555257,-0.024290,0.307155,-0.967945,-0.324314,-0.581688,-0.836707,0.15348,-0.20048,-1.15672
59152384,0.020751,0.562315,2.176306,2.899470,-0.024845,4.128250,-0.377583,1.312878,1.032626,-0.199190,1.99151,2.01837,-1.00302
59152385,-0.366421,2.745661,2.261524,2.458027,-0.026308,1.702847,2.661987,1.790115,-0.581688,-0.539874,2.88499,1.31706,0.28067
59152386,-0.308246,0.491387,0.633871,3.660577,-0.024946,-1.446075,-0.749559,1.829885,1.065460,-0.519750,0.56463,1.23153,-0.77056
59152387,-0.502171,1.859964,0.523089,3.751910,-0.025047,2.581616,-0.967945,1.571381,-0.581688,-0.836707,1.43839,1.73907,-1.53194
59152388,-0.136041,0.992083,0.122567,5.030572,-0.024946,2.732655,-0.818715,1.085899,2.051314,-0.836707,1.81055,1.85685,-1.55241
59152389,0.398562,-0.808042,-0.226825,0.433480,-0.024694,0.682848,-0.797396,0.784870,0.206006,-0.836707,-0.16609,0.30340,-1.24907
59152390,-0.467668,0.611937,3.531263,0.159481,-0.025248,1.160078,-0.967945,0.149610,-0.581688,-0.836707,0.80486,0.94304,-0.79928
59152391,-0.914514,2.716897,4.843611,7.938004,-0.026308,0.855463,-0.759717,3.652022,-0.275443,-0.836707,3.48485,3.25521,-1.46212
59152392,-0.311187,1.246517,1.443437,0.996700,-0.025047,2.013001,-0.589614,1.870702,-0.082894,-0.752723,0.66261,1.79772,-1.05177
59152393,-0.134287,0.315586,1.307089,2.229695,-0.025047,2.409001,-0.645285,1.287027,2.319259,-0.836707,1.02910,1.91591,-1.19809
59152394,0.086533,1.095359,-0.712564,-0.266739,-0.024946,0.648325,-0.833301,0.623534,-0.581688,-0.179268,-0.44851,0.67655,-0.49165
59152395,0.192843,-0.750015,0.506045,0.296481,-0.024744,0.573002,-0.904890,1.054374,0.304467,-0.836707,-0.17943,0.59594,-1.20087
59152396,0.286850,-0.865257,-0.695520,1.468587,-0.024643,-0.725330,-0.690307,0.515208,0.486243,-0.836707,-0.13116,-0.08022,-1.08284
59152397,0.917581,-0.622857,0.540132,-0.221073,-0.023937,0.384694,-0.814888,-1.272161,-0.581688,-0.836707,0.24603,-0.73632,-0.97013
59152398,-1.453528,-1.166167,-0.644390,-0.982181,-0.023987,0.037811,-0.967945,0.623534,-0.581688,-0.836707,-1.36842,-0.08799,-0.89340
59152399,1.130484,-0.383801,0.148132,-0.677737,-0.024088,-1.043306,-0.967945,-1.272161,-0.581688,-0.836707,-0.26797,-0.89596,-0.80433
59152403,-1.453526,-0.277115,-1.419868,-0.571182,-0.022020,-0.725330,-0.712121,-0.834693,-0.581688,-0.836707,-1.14199,-0.75351,-0.49446
59152406,1.312304,-0.560765,-0.346129,-0.616849,-0.023433,-0.232669,-0.612378,-0.561275,-0.581688,-0.836707,-0.16287,-0.68049,-0.97319
59152407,-1.453520,-1.166167,-0.243868,-0.829959,-0.023584,-0.545767,-0.520254,-0.324314,-0.581688,-0.836707,-0.97392,-0.67151,-0.54084
59152408,1.253988,-1.166167,-0.865955,-0.205851,-0.023332,-1.621192,-0.732318,-0.324314,-0.581688,-0.836707,-0.55888,-1.02818,-0.98853
59152409,-1.453523,-1.166167,-0.789260,-0.540738,-0.023332,-1.177562,-0.779444,0.352720,-0.581688,-0.836707,-1.34314,-0.47496,-0.68289
59152410,-1.453523,-1.166167,-0.925608,-1.088736,-0.023533,-1.398690,-0.809470,-0.561275,-0.581688,-0.836707,-1.48428,-0.92173,-0.50124
59152411,-1.453526,-1.166167,-1.419868,-0.647293,-0.023584,0.165002,-0.752190,-1.272161,-0.581688,-0.836707,-1.04151,-1.09026,-0.67931
59152414,0.768680,-1.032200,-0.550651,-0.114518,-0.024492,0.807954,-0.715012,0.065977,0.083940,-0.836707,-0.20323,-0.18469,-1.20985
59152415,-1.453523,-1.166167,-1.010825,-1.256179,-0.023735,-1.671626,-0.768971,-1.272161,-0.581688,-0.836707,-1.48697,-1.30339,-0.34958
59152416,-1.453557,-1.166167,-1.419868,-1.682400,-0.023634,0.307155,-0.967945,-1.272161,-0.581688,-0.836707,-1.47782,-0.99317,-0.66713
59152417,-1.453526,0.074169,-0.925608,-0.829959,-0.023634,-0.343759,-0.835296,-0.324314,-0.581688,-0.836707,-1.13629,-0.24625,-0.55278
59152418,1.205740,-0.828455,-0.559173,-0.555960,-0.024038,-0.439152,-0.867622,0.186066,-0.581688,-0.836707,-0.50968,-0.41959,-1.15663
59152419,1.175847,-1.166167,-0.431347,-0.190628,-0.023937,-1.488472,-0.967945,0.623534,-0.581688,-0.836707,-0.68297,-0.45543,-1.16727
59152420,-1.453526,-0.573465,-1.019347,-0.647293,-0.023735,-0.801644,-0.967945,-0.134744,-0.581688,-0.836707,-1.32403,-0.42319,-0.66232
59152421,-1.453526,-1.166167,-0.533607,-0.845181,-0.023786,-0.892267,-0.797396,-1.272161,-0.581688,-0.836707,-1.08822,-1.11775,-0.47995
59152422,-1.453528,-1.166167,-0.814825,-0.327628,-0.023382,-0.640537,-0.967945,-0.134744,-0.581688,-0.836707,-1.18265,-0.56886,-0.77985
59152423,1.321298,-0.758685,-1.002303,-0.799515,-0.023533,-0.870690,-0.967945,-0.834693,-0.581688,-0.836707,-0.63997,-0.95913,-1.01278
59152424,-1.453528,-0.573465,-0.738129,-0.753848,-0.023382,-0.112315,-0.797396,-0.865941,-0.581688,-0.836707,-0.97813,-0.65090,-0.58349
59152425,-1.453520,-0.891652,-1.070477,-0.799515,-0.023080,-0.698075,-0.781407,-1.272161,-0.581688,-0.836707,-1.14556,-1.07643,-0.50137
59152426,-1.453514,-1.166167,-0.840390,-1.012625,-0.023130,-0.725330,-0.823529,-0.798237,-0.581688,-0.836707,-1.28357,-0.91039,-0.57160
59152428,0.512253,0.210217,0.071436,0.372591,-0.024895,1.169662,-0.653776,1.215939,-0.153197,-0.836707,0.11369,0.80140,-1.21753
